annex,country,regulated area ,reg_area_cod,regulated gear ,species,specon,sum_discards,sum_landings,vessel length,year
BAL,DNK,A,A,R-GILL,POK,NONE,,0.048773,O10T12M,2006
BAL,DNK,A,A,R-GILL,TUR,NONE,,7.515463,O10T12M,2006
BAL,DNK,A,A,R-GILL,WHG,NONE,,2.139141,O10T12M,2006
BAL,DNK,A,A,R-GILL,CAT,NONE,,0.011,O10T12M,2006
BAL,DNK,B,B,R-GILL,COD,NONE,13.548,336.579014,O10T12M,2006
BAL,DNK,B,B,R-GILL,SAL,NONE,,0.399,O10T12M,2006
BAL,DNK,B,B,R-GILL,CRE,NONE,,0.01,O10T12M,2006
BAL,DNK,B,B,R-GILL,PLE,NONE,,23.068528,O10T12M,2006
BAL,DNK,B,B,R-GILL,FLX,NONE,,26.272,O10T12M,2006
BAL,DNK,B,B,R-GILL,FPI,NONE,,0.004,O10T12M,2006
BAL,DNK,B,B,R-GILL,TUR,NONE,,0.068,O10T12M,2006
BAL,DNK,B,B,R-GILL,WHG,NONE,,1.391,O10T12M,2006
BAL,DNK,A,A,R-LONGLINE,COD,NONE,,122.286417,O10T12M,2006
BAL,DNK,A,A,R-LONGLINE,SAL,NONE,,0.002,O10T12M,2006
BAL,DNK,A,A,R-LONGLINE,DAB,NONE,,1.873674,O10T12M,2006
BAL,DNK,A,A,R-LONGLINE,SOL,NONE,,0.081949,O10T12M,2006
BAL,DNK,A,A,R-LONGLINE,HKE,NONE,,0.001053,O10T12M,2006
BAL,DNK,A,A,R-LONGLINE,PLE,NONE,,2.28876,O10T12M,2006
BAL,DNK,A,A,R-LONGLINE,FLX,NONE,,1.065389,O10T12M,2006
BAL,DNK,A,A,R-LONGLINE,LEM,NONE,,0.023397,O10T12M,2006
BAL,DNK,A,A,R-LONGLINE,LIN,NONE,,0.009,O10T12M,2006
BAL,DNK,A,A,R-LONGLINE,LUM,NONE,,1.09377,O10T12M,2006
BAL,DNK,A,A,R-LONGLINE,TUR,NONE,,0.218508,O10T12M,2006
BAL,DNK,A,A,R-LONGLINE,WHG,NONE,,0.407861,O10T12M,2006
BAL,DNK,A,A,R-LONGLINE,CAT,NONE,,0.001,O10T12M,2006
BAL,DNK,B,B,R-LONGLINE,COD,NONE,,106.830796,O10T12M,2006
BAL,DNK,B,B,R-LONGLINE,SAL,NONE,,25.712,O10T12M,2006
BAL,DNK,B,B,R-LONGLINE,PLE,NONE,,0.497472,O10T12M,2006
BAL,DNK,B,B,R-LONGLINE,FLX,NONE,,0.321,O10T12M,2006
BAL,DNK,B,B,R-LONGLINE,TUR,NONE,,0.007,O10T12M,2006
BAL,DNK,A,A,R-OTTER,PLA,NONE,1.167129,0,O10T12M,2006
BAL,DNK,A,A,R-OTTER,ANF,NONE,0,0.002068,O10T12M,2006
BAL,DNK,A,A,R-OTTER,COD,NONE,66.653045,737.465861,O10T12M,2006
BAL,DNK,A,A,R-OTTER,DAB,NONE,41.749981,40.579914,O10T12M,2006
BAL,DNK,A,A,R-OTTER,SOL,NONE,0.001767,5.378355,O10T12M,2006
BAL,DNK,A,A,R-OTTER,HKE,NONE,0.118453,0.032478,O10T12M,2006
BAL,DNK,A,A,R-OTTER,PLE,NONE,27.233338,51.592092,O10T12M,2006
BAL,DNK,A,A,R-OTTER,FLX,NONE,48.973777,67.035,O10T12M,2006
BAL,DNK,A,A,R-OTTER,HAD,NONE,0.035499,1.469523,O10T12M,2006
BAL,DNK,A,A,R-OTTER,LEM,NONE,0.01314,1.532638,O10T12M,2006
BAL,DNK,A,A,R-OTTER,LIN,NONE,0,0.016,O10T12M,2006
BAL,DNK,A,A,R-OTTER,LUM,NONE,0.147769,0.065,O10T12M,2006
BAL,DNK,A,A,R-OTTER,NEP,NONE,0,4.203,O10T12M,2006
BAL,DNK,A,A,R-OTTER,POL,NONE,0,0.001,O10T12M,2006
BAL,DNK,A,A,R-OTTER,RAJ,NONE,0.407629,0,O10T12M,2006
BAL,DNK,A,A,R-OTTER,POK,NONE,0,0.033133,O10T12M,2006
BAL,DNK,A,A,R-OTTER,TUR,NONE,2.739183,2.282,O10T12M,2006
BAL,DNK,A,A,R-OTTER,WHG,NONE,2.971597,2.785,O10T12M,2006
BAL,DNK,A,A,R-OTTER,WIT,NONE,0,0.714223,O10T12M,2006
BAL,DNK,A,A,R-OTTER,CAT,NONE,0,0.048,O10T12M,2006
BAL,DNK,B,B,R-OTTER,COD,NONE,36.115018,329.787613,O10T12M,2006
BAL,DNK,B,B,R-OTTER,SAL,NONE,0,0.004,O10T12M,2006
BAL,DNK,B,B,R-OTTER,DAB,NONE,0,0.032,O10T12M,2006
BAL,DNK,B,B,R-OTTER,SOL,NONE,0,0.00307,O10T12M,2006
BAL,DNK,B,B,R-OTTER,PLE,NONE,8.487225,18.07,O10T12M,2006
BAL,DNK,B,B,R-OTTER,FLX,NONE,33.730657,14.16,O10T12M,2006
BAL,DNK,B,B,R-OTTER,LEM,NONE,0,0.001039,O10T12M,2006
BAL,DNK,B,B,R-OTTER,DGS,NONE,0,0.065,O10T12M,2006
BAL,DNK,B,B,R-OTTER,TUR,NONE,0.00814,0.838,O10T12M,2006
BAL,DNK,B,B,R-OTTER,WHG,NONE,0.030607,0.025,O10T12M,2006
BAL,DNK,A,A,R-PEL_TRAWL,PLA,NONE,0.000663,0,O10T12M,2006
BAL,DNK,A,A,R-PEL_TRAWL,COD,NONE,0.008904,0.061273,O10T12M,2006
BAL,DNK,A,A,R-PEL_TRAWL,DAB,NONE,0.027192,0.056015,O10T12M,2006
BAL,DNK,A,A,R-PEL_TRAWL,HKE,NONE,6.7e-05,0,O10T12M,2006
BAL,DNK,A,A,R-PEL_TRAWL,PLE,NONE,0.049923,0.330695,O10T12M,2006
BAL,DNK,A,A,R-PEL_TRAWL,FLX,NONE,0.006578,0.022,O10T12M,2006
BAL,DNK,A,A,R-PEL_TRAWL,HAD,NONE,2e-05,0,O10T12M,2006
BAL,DNK,A,A,R-PEL_TRAWL,LEM,NONE,2.5e-05,0.019125,O10T12M,2006
BAL,DNK,A,A,R-PEL_TRAWL,TUR,NONE,0.001268,0.002,O10T12M,2006
BAL,DNK,A,A,R-PEL_TRAWL,WHG,NONE,0.001668,0,O10T12M,2006
BAL,DNK,A,A,R-TRAMMEL,COD,NONE,,194.14181,O10T12M,2006
BAL,DNK,A,A,R-TRAMMEL,DAB,NONE,,12.621492,O10T12M,2006
BAL,DNK,A,A,R-TRAMMEL,SOL,NONE,,4.652743,O10T12M,2006
BAL,DNK,A,A,R-TRAMMEL,HKE,NONE,,0.001053,O10T12M,2006
BAL,DNK,A,A,R-TRAMMEL,PLE,NONE,,41.007319,O10T12M,2006
BAL,DNK,A,A,R-TRAMMEL,FLX,NONE,,22.809423,O10T12M,2006
BAL,DNK,A,A,R-TRAMMEL,HAD,NONE,,0.003092,O10T12M,2006
BAL,DNK,A,A,R-TRAMMEL,LEM,NONE,,0.215828,O10T12M,2006
BAL,DNK,A,A,R-TRAMMEL,LIN,NONE,,0.019,O10T12M,2006
BAL,DNK,A,A,R-TRAMMEL,LUM,NONE,,5.169487,O10T12M,2006
BAL,DNK,A,A,R-TRAMMEL,NEP,NONE,,0.014,O10T12M,2006
BAL,DNK,A,A,R-TRAMMEL,POK,NONE,,0.007264,O10T12M,2006
BAL,DNK,A,A,R-TRAMMEL,TUR,NONE,,1.78306,O10T12M,2006
BAL,DNK,A,A,R-TRAMMEL,WHG,NONE,,0.347976,O10T12M,2006
BAL,DNK,A,A,TRAMMEL,DAB,NONE,,0.07364,O10T12M,2006
BAL,DNK,A,A,TRAMMEL,SOL,NONE,,0.001023,O10T12M,2006
BAL,DNK,A,A,TRAMMEL,PLE,NONE,,0.042423,O10T12M,2006
BAL,DNK,A,A,TRAMMEL,LUM,NONE,,0.000999,O10T12M,2006
BAL,DNK,A,A,TRAMMEL,TUR,NONE,,0.006977,O10T12M,2006
BAL,DNK,A,A,TRAMMEL,WHG,NONE,,0.00902,O10T12M,2006
BAL,EST,C,C,R-OTTER,FLX,NONE,,9.305,O10T12M,2006
BAL,LTU,B,B,GILL,FLE,NONE,,0.01,O10T12M,2006
BAL,LTU,B,B,GILL,SME,NONE,,10.085,O10T12M,2006
BAL,LTU,B,B,GILL,SAL,NONE,,0.01,O10T12M,2006
BAL,LTU,B,B,R-GILL,FBM,NONE,,0.51,O10T12M,2006
BAL,LTU,B,B,R-GILL,FLE,NONE,,0.076,O10T12M,2006
BAL,LTU,B,B,R-GILL,PLN,NONE,,0.012,O10T12M,2006
BAL,LTU,B,B,R-GILL,SRE,NONE,,0.078,O10T12M,2006
BAL,LTU,B,B,R-GILL,TRS,NONE,,0.056,O10T12M,2006
BAL,LTU,B,B,R-GILL,TSD,NONE,,0.05,O10T12M,2006
BAL,LTU,B,B,R-GILL,VIV,NONE,,1.36,O10T12M,2006
BAL,LTU,B,B,R-GILL,COD,NONE,1.464,38.235,O10T12M,2006
BAL,LTU,B,B,R-GILL,FPI,NONE,,0.001,O10T12M,2006
BAL,LTU,B,B,R-GILL,FPP,NONE,,3.2,O10T12M,2006
BAL,LTU,B,B,R-LONGLINE,FLE,NONE,,0.08,O10T12M,2006
BAL,POL,A,A,DEM_SEINE,GAR,NONE,,0.054,O10T12M,2006
BAL,POL,A,A,DEM_SEINE,FPE,NONE,,0.256,O10T12M,2006
BAL,POL,A,A,DEM_SEINE,FPP,NONE,,0.026,O10T12M,2006
BAL,POL,A,A,GILL,ELE,NONE,,0.01,O10T12M,2006
BAL,POL,A,A,GILL,FBU,NONE,,0.001,O10T12M,2006
BAL,POL,A,A,GILL,FLE,NONE,,0.01,O10T12M,2006
BAL,POL,A,A,GILL,FRO,NONE,,10.956,O10T12M,2006
BAL,POL,A,A,GILL,GAR,NONE,,0.095,O10T12M,2006
BAL,POL,A,A,GILL,PLN,NONE,,0.001,O10T12M,2006
BAL,POL,A,A,GILL,COD,NONE,,0.3329,O10T12M,2006
BAL,POL,A,A,GILL,FPE,NONE,,22.2745,O10T12M,2006
BAL,POL,A,A,GILL,FPP,NONE,,0.002,O10T12M,2006
BAL,POL,A,A,GILL,TUR,NONE,,0.0735,O10T12M,2006
BAL,POL,B,B,GILL,FLE,NONE,,0.65,O10T12M,2006
BAL,POL,B,B,GILL,TRS,NONE,,0.048,O10T12M,2006
BAL,POL,B,B,GILL,FPE,NONE,,3.31,O10T12M,2006
BAL,POL,B,B,GILL,PLE,NONE,,0.35,O10T12M,2006
BAL,POL,A,A,OTTER,FBM,NONE,,0.043,O10T12M,2006
BAL,POL,A,A,OTTER,FLE,NONE,,0.015,O10T12M,2006
BAL,POL,A,A,OTTER,FRO,NONE,,4.487,O10T12M,2006
BAL,POL,A,A,OTTER,PLN,NONE,,0.109,O10T12M,2006
BAL,POL,A,A,OTTER,COD,NONE,,0.008,O10T12M,2006
BAL,POL,A,A,OTTER,FPE,NONE,,23.795,O10T12M,2006
BAL,POL,A,A,OTTER,FPP,NONE,,0.456,O10T12M,2006
BAL,POL,B,B,OTTER,COD,NONE,,0.01,O10T12M,2006
BAL,POL,B,B,OTTER,FPE,NONE,,0.015,O10T12M,2006
BAL,POL,B,B,OTTER,FPP,NONE,,0.003,O10T12M,2006
BAL,POL,B,B,OTTER,TUR,NONE,,0.003,O10T12M,2006
BAL,POL,A,A,POTS,COD,NONE,,1.17,O10T12M,2006
BAL,POL,B,B,POTS,FLE,NONE,,0.05,O10T12M,2006
BAL,POL,B,B,POTS,COD,NONE,,1.4148,O10T12M,2006
BAL,POL,A,A,R-GILL,FBM,NONE,,0.018,O10T12M,2006
BAL,POL,A,A,R-GILL,FLE,NONE,,480.384,O10T12M,2006
BAL,POL,A,A,R-GILL,FRO,NONE,,0.071,O10T12M,2006
BAL,POL,A,A,R-GILL,PLN,NONE,,0.0032,O10T12M,2006
BAL,POL,A,A,R-GILL,TRS,NONE,,0.204,O10T12M,2006
BAL,POL,A,A,R-GILL,COD,NONE,0.074,146.5804,O10T12M,2006
BAL,POL,A,A,R-GILL,FPE,NONE,,0.174,O10T12M,2006
BAL,POL,A,A,R-GILL,PLE,NONE,,1.075,O10T12M,2006
BAL,POL,A,A,R-GILL,FPP,NONE,,7.9415,O10T12M,2006
BAL,POL,A,A,R-GILL,TUR,NONE,,20.0111,O10T12M,2006
BAL,POL,B,B,R-GILL,FBU,NONE,,0.001,O10T12M,2006
BAL,POL,B,B,R-GILL,FLE,NONE,,554.354,O10T12M,2006
BAL,POL,B,B,R-GILL,FRO,NONE,,0.05,O10T12M,2006
BAL,POL,B,B,R-GILL,PLN,NONE,,0.003,O10T12M,2006
BAL,POL,B,B,R-GILL,TRS,NONE,,5.98,O10T12M,2006
BAL,POL,B,B,R-GILL,COD,NONE,22.907,516.5149,O10T12M,2006
BAL,POL,B,B,R-GILL,SAL,NONE,,0.75,O10T12M,2006
BAL,POL,B,B,R-GILL,FPE,NONE,,0.028,O10T12M,2006
BAL,POL,B,B,R-GILL,PLE,NONE,,2.5972,O10T12M,2006
BAL,POL,B,B,R-GILL,FPP,NONE,,0.572,O10T12M,2006
BAL,POL,B,B,R-GILL,TUR,NONE,,13.4069,O10T12M,2006
BAL,POL,A,A,R-LONGLINE,ELE,NONE,,0.202,O10T12M,2006
BAL,POL,A,A,R-LONGLINE,FLE,NONE,,2.828,O10T12M,2006
BAL,POL,A,A,R-LONGLINE,GAR,NONE,,0.004,O10T12M,2006
BAL,POL,A,A,R-LONGLINE,TRS,NONE,,0.02,O10T12M,2006
BAL,POL,A,A,R-LONGLINE,COD,NONE,,22.4364,O10T12M,2006
BAL,POL,A,A,R-LONGLINE,SAL,NONE,,0.035,O10T12M,2006
BAL,POL,A,A,R-LONGLINE,FPE,NONE,,0.017,O10T12M,2006
BAL,POL,A,A,R-LONGLINE,FPP,NONE,,2.061,O10T12M,2006
BAL,POL,A,A,R-LONGLINE,TUR,NONE,,0.036,O10T12M,2006
BAL,POL,B,B,R-LONGLINE,ELE,NONE,,0.064,O10T12M,2006
BAL,POL,B,B,R-LONGLINE,FLE,NONE,,63.613,O10T12M,2006
BAL,POL,B,B,R-LONGLINE,TRS,NONE,,0.012,O10T12M,2006
BAL,POL,B,B,R-LONGLINE,COD,NONE,,705.6749,O10T12M,2006
BAL,POL,B,B,R-LONGLINE,TUR,NONE,,0.981,O10T12M,2006
BAL,SWE,A,A,GILL,COD,NONE,,0.188,O10T12M,2006
BAL,SWE,B,B,GILL,FBM,NONE,,0.005,O10T12M,2006
BAL,SWE,B,B,GILL,FLE,NONE,,0.137,O10T12M,2006
BAL,SWE,B,B,GILL,TRS,NONE,,0.006,O10T12M,2006
BAL,SWE,B,B,GILL,WHF,NONE,,0.12,O10T12M,2006
BAL,SWE,B,B,GILL,FPE,NONE,,0.562,O10T12M,2006
BAL,SWE,B,B,GILL,FPI,NONE,,0.121,O10T12M,2006
BAL,SWE,B,B,GILL,TUR,NONE,,0.004,O10T12M,2006
BAL,SWE,C,C,GILL,ELE,NONE,,0.003,O10T12M,2006
BAL,SWE,C,C,GILL,FVE,NONE,,10.877,O10T12M,2006
BAL,SWE,C,C,GILL,TRS,NONE,,0.001,O10T12M,2006
BAL,SWE,C,C,GILL,WHF,NONE,,0.9013,O10T12M,2006
BAL,SWE,C,C,GILL,FPE,NONE,0.002,0.5126,O10T12M,2006
BAL,SWE,C,C,GILL,FPI,NONE,0,0.019,O10T12M,2006
BAL,SWE,C,C,GILL,FPP,NONE,0.001,0.028,O10T12M,2006
BAL,SWE,A,A,NONE,COD,NONE,,2.644,O10T12M,2006
BAL,SWE,B,B,NONE,TRS,NONE,,0.004,O10T12M,2006
BAL,SWE,B,B,NONE,COD,NONE,,2.566,O10T12M,2006
BAL,SWE,C,C,NONE,FRO,NONE,,0.32,O10T12M,2006
BAL,SWE,C,C,NONE,FRU,NONE,,0.007,O10T12M,2006
BAL,SWE,C,C,NONE,FVE,NONE,,0.004,O10T12M,2006
BAL,SWE,C,C,NONE,WHF,NONE,,0.006,O10T12M,2006
BAL,SWE,C,C,NONE,FPE,NONE,,0.495,O10T12M,2006
BAL,SWE,C,C,OTTER,FRU,NONE,,0.35,O10T12M,2006
BAL,SWE,C,C,OTTER,FVE,NONE,,575.255,O10T12M,2006
BAL,SWE,C,C,OTTER,MZZ,NONE,,0.669,O10T12M,2006
BAL,SWE,C,C,OTTER,WHF,NONE,,1.837,O10T12M,2006
BAL,SWE,C,C,OTTER,FPE,NONE,,0.153,O10T12M,2006
BAL,SWE,A,A,POTS,ELE,NONE,,0.731,O10T12M,2006
BAL,SWE,B,B,POTS,BBB,NONE,,0.128,O10T12M,2006
BAL,SWE,B,B,POTS,ELE,NONE,,0.108,O10T12M,2006
BAL,SWE,B,B,POTS,FLE,NONE,,0.06,O10T12M,2006
BAL,SWE,B,B,POTS,GGG,NONE,,0.271,O10T12M,2006
BAL,SWE,B,B,POTS,WHF,NONE,,0.002,O10T12M,2006
BAL,SWE,B,B,POTS,FPE,NONE,,0.004,O10T12M,2006
BAL,SWE,B,B,POTS,FPI,NONE,,0.025,O10T12M,2006
BAL,SWE,C,C,POTS,ELE,NONE,,2.035,O10T12M,2006
BAL,SWE,C,C,POTS,TRS,NONE,,0.007,O10T12M,2006
BAL,SWE,C,C,POTS,WHF,NONE,,0.7115,O10T12M,2006
BAL,SWE,C,C,POTS,SAL,NONE,0.006,0.038,O10T12M,2006
BAL,SWE,A,A,R-GILL,BLL,NONE,,0.0485,O10T12M,2006
BAL,SWE,A,A,R-GILL,ELE,NONE,,0.001,O10T12M,2006
BAL,SWE,A,A,R-GILL,FLE,NONE,,18.567,O10T12M,2006
BAL,SWE,A,A,R-GILL,MTL,NONE,,0.023,O10T12M,2006
BAL,SWE,A,A,R-GILL,TRS,NONE,,0.0742,O10T12M,2006
BAL,SWE,A,A,R-GILL,COD,NONE,0.207,603.257,O10T12M,2006
BAL,SWE,A,A,R-GILL,SAL,NONE,,0.304,O10T12M,2006
BAL,SWE,A,A,R-GILL,DAB,NONE,,0.765,O10T12M,2006
BAL,SWE,A,A,R-GILL,SOL,NONE,,0.353,O10T12M,2006
BAL,SWE,A,A,R-GILL,FPE,NONE,,0.011,O10T12M,2006
BAL,SWE,A,A,R-GILL,PLE,NONE,,3.776,O10T12M,2006
BAL,SWE,A,A,R-GILL,HAD,NONE,,0.005,O10T12M,2006
BAL,SWE,A,A,R-GILL,LUM,NONE,,28.1685,O10T12M,2006
BAL,SWE,A,A,R-GILL,TUR,NONE,,0.8347,O10T12M,2006
BAL,SWE,A,A,R-GILL,WHG,NONE,,0.382,O10T12M,2006
BAL,SWE,B,B,R-GILL,CDY,NONE,,0.06,O10T12M,2006
BAL,SWE,B,B,R-GILL,FLE,NONE,,23.838,O10T12M,2006
BAL,SWE,B,B,R-GILL,MZZ,NONE,,0.022,O10T12M,2006
BAL,SWE,B,B,R-GILL,TRS,NONE,,0.0518,O10T12M,2006
BAL,SWE,B,B,R-GILL,WHF,NONE,,0.559,O10T12M,2006
BAL,SWE,B,B,R-GILL,COD,NONE,28.884,726.9595,O10T12M,2006
BAL,SWE,B,B,R-GILL,SAL,NONE,,15.159,O10T12M,2006
BAL,SWE,B,B,R-GILL,DAB,NONE,,0.021,O10T12M,2006
BAL,SWE,B,B,R-GILL,FPE,NONE,,0.091,O10T12M,2006
BAL,SWE,B,B,R-GILL,PLE,NONE,,2.3075,O10T12M,2006
BAL,SWE,B,B,R-GILL,FPI,NONE,,0.002,O10T12M,2006
BAL,SWE,B,B,R-GILL,TUR,NONE,,10.6522,O10T12M,2006
BAL,SWE,B,B,R-GILL,WHG,NONE,,6.474,O10T12M,2006
BAL,SWE,C,C,R-GILL,FLE,NONE,,0.002,O10T12M,2006
BAL,SWE,C,C,R-GILL,WHF,NONE,,0.093,O10T12M,2006
BAL,SWE,C,C,R-GILL,COD,NONE,,7.26,O10T12M,2006
BAL,SWE,C,C,R-GILL,FPP,NONE,,0.01,O10T12M,2006
BAL,SWE,A,A,R-LONGLINE,ELE,NONE,,0.45,O10T12M,2006
BAL,SWE,A,A,R-LONGLINE,COD,NONE,,52.883,O10T12M,2006
BAL,SWE,A,A,R-LONGLINE,WHG,NONE,,0.029,O10T12M,2006
BAL,SWE,B,B,R-LONGLINE,FLE,NONE,,0.044,O10T12M,2006
BAL,SWE,B,B,R-LONGLINE,GAR,NONE,,0.005,O10T12M,2006
BAL,SWE,B,B,R-LONGLINE,MZZ,NONE,,0.002,O10T12M,2006
BAL,SWE,B,B,R-LONGLINE,TRS,NONE,,0.0135,O10T12M,2006
BAL,SWE,B,B,R-LONGLINE,COD,NONE,,386.812,O10T12M,2006
BAL,SWE,B,B,R-LONGLINE,SAL,NONE,,0.209,O10T12M,2006
BAL,SWE,A,A,R-TRAMMEL,BLL,NONE,,0.1305,O10T12M,2006
BAL,SWE,A,A,R-TRAMMEL,FLE,NONE,,0.732,O10T12M,2006
BAL,SWE,A,A,R-TRAMMEL,TRS,NONE,,0.007,O10T12M,2006
BAL,SWE,A,A,R-TRAMMEL,COD,NONE,,3.0465,O10T12M,2006
BAL,SWE,A,A,R-TRAMMEL,SAL,NONE,,0.01,O10T12M,2006
BAL,SWE,A,A,R-TRAMMEL,SOL,NONE,,0.1146,O10T12M,2006
BAL,SWE,A,A,R-TRAMMEL,PLE,NONE,,6.362,O10T12M,2006
BAL,SWE,A,A,R-TRAMMEL,LUM,NONE,,0.1675,O10T12M,2006
BAL,SWE,A,A,R-TRAMMEL,TUR,NONE,,0.067,O10T12M,2006
BAL,SWE,B,B,R-TRAMMEL,FLE,NONE,,0.82,O10T12M,2006
BAL,SWE,B,B,R-TRAMMEL,COD,NONE,,0.222,O10T12M,2006
BAL,SWE,B,B,R-TRAMMEL,TUR,NONE,,0.086,O10T12M,2006
BAL,SWE,B,B,TRAMMEL,BBB,NONE,,0.08,O10T12M,2006
BAL,SWE,B,B,TRAMMEL,ELE,NONE,,1.98,O10T12M,2006
BAL,SWE,C,C,TRAMMEL,ELE,NONE,,0.595,O10T12M,2006
BAL,SWE,C,C,TRAMMEL,FLE,NONE,,0.075,O10T12M,2006
BAL,SWE,C,C,TRAMMEL,FPE,NONE,,0.06,O10T12M,2006
BAL,SWE,C,C,TRAMMEL,TUR,NONE,,0.004,O10T12M,2006
BAL,DEU,A,A,GILL,FBR,NONE,,0.08,O10T12M,2007
BAL,DEU,A,A,GILL,FRO,NONE,,1.238,O10T12M,2007
BAL,DEU,A,A,GILL,GAR,NONE,,31.823,O10T12M,2007
BAL,DEU,A,A,GILL,COD,NONE,,0.277,O10T12M,2007
BAL,DEU,A,A,GILL,FPE,NONE,,3.254,O10T12M,2007
BAL,DEU,A,A,GILL,FPI,NONE,,0.164,O10T12M,2007
BAL,DEU,A,A,GILL,OTH,NONE,,0.054,O10T12M,2007
BAL,DEU,A,A,GILL,FPP,NONE,,0.019,O10T12M,2007
BAL,DEU,A,A,GILL,WHG,NONE,,0.13,O10T12M,2007
BAL,DEU,A,A,NONE,ELE,NONE,,3.676,O10T12M,2007
BAL,DEU,A,A,NONE,FBR,NONE,,1.42,O10T12M,2007
BAL,DEU,A,A,NONE,FLE,NONE,,3.467,O10T12M,2007
BAL,DEU,A,A,NONE,FRO,NONE,,3.312,O10T12M,2007
BAL,DEU,A,A,NONE,FTE,NONE,,0.004,O10T12M,2007
BAL,DEU,A,A,NONE,GAR,NONE,,1.655,O10T12M,2007
BAL,DEU,A,A,NONE,PLN,NONE,,0.036,O10T12M,2007
BAL,DEU,A,A,NONE,COD,NONE,,0.275,O10T12M,2007
BAL,DEU,A,A,NONE,FPE,NONE,,7.839,O10T12M,2007
BAL,DEU,A,A,NONE,FPI,NONE,,2.262,O10T12M,2007
BAL,DEU,A,A,NONE,OTH,NONE,,0.011,O10T12M,2007
BAL,DEU,A,A,NONE,FPP,NONE,,3.229,O10T12M,2007
BAL,DEU,A,A,OTTER,BLL,NONE,,0.002,O10T12M,2007
BAL,DEU,A,A,OTTER,FRO,NONE,,0.007,O10T12M,2007
BAL,DEU,A,A,OTTER,MUX,NONE,,0.004,O10T12M,2007
BAL,DEU,A,A,OTTER,PLN,NONE,,0.026,O10T12M,2007
BAL,DEU,A,A,OTTER,COD,NONE,,5.189,O10T12M,2007
BAL,DEU,A,A,OTTER,DAB,NONE,,0.132,O10T12M,2007
BAL,DEU,A,A,OTTER,FPE,NONE,,1.137,O10T12M,2007
BAL,DEU,A,A,OTTER,PLE,NONE,,0.032,O10T12M,2007
BAL,DEU,A,A,OTTER,FLX,NONE,,0.003,O10T12M,2007
BAL,DEU,A,A,OTTER,HAD,NONE,,0.002,O10T12M,2007
BAL,DEU,A,A,OTTER,OTH,NONE,,0.008,O10T12M,2007
BAL,DEU,A,A,OTTER,FPP,NONE,,0.004,O10T12M,2007
BAL,DEU,A,A,OTTER,TUR,NONE,,0.001,O10T12M,2007
BAL,DEU,A,A,OTTER,WHG,NONE,,11.477,O10T12M,2007
BAL,DEU,A,A,PEL_TRAWL,COD,NONE,,4.327,O10T12M,2007
BAL,DEU,A,A,PEL_TRAWL,OTH,NONE,,0.002,O10T12M,2007
BAL,DEU,A,A,POTS,ELE,NONE,,3.377,O10T12M,2007
BAL,DEU,A,A,POTS,ELP,NONE,,0.025,O10T12M,2007
BAL,DEU,A,A,POTS,FLE,NONE,,0.038,O10T12M,2007
BAL,DEU,A,A,POTS,COD,NONE,,0.017,O10T12M,2007
BAL,DEU,A,A,POTS,FPE,NONE,,0.021,O10T12M,2007
BAL,DEU,A,A,POTS,FPI,NONE,,0.262,O10T12M,2007
BAL,DEU,A,A,POTS,OTH,NONE,,0.003,O10T12M,2007
BAL,DEU,A,A,POTS,FPP,NONE,,0.023,O10T12M,2007
BAL,DEU,A,A,R-GILL,BLL,NONE,,0.819,O10T12M,2007
BAL,DEU,A,A,R-GILL,ELP,NONE,,0.022,O10T12M,2007
BAL,DEU,A,A,R-GILL,FBR,NONE,,5.121,O10T12M,2007
BAL,DEU,A,A,R-GILL,FCP,NONE,,0.001,O10T12M,2007
BAL,DEU,A,A,R-GILL,FLE,NONE,,202.491,O10T12M,2007
BAL,DEU,A,A,R-GILL,FRO,NONE,,6.368,O10T12M,2007
BAL,DEU,A,A,R-GILL,FTE,NONE,,0.008,O10T12M,2007
BAL,DEU,A,A,R-GILL,GAR,NONE,,0.034,O10T12M,2007
BAL,DEU,A,A,R-GILL,MUL,NONE,,0.056,O10T12M,2007
BAL,DEU,A,A,R-GILL,PLN,NONE,,2.883,O10T12M,2007
BAL,DEU,A,A,R-GILL,TRS,NONE,,0.751,O10T12M,2007
BAL,DEU,A,A,R-GILL,PLA,NONE,,0.016,O10T12M,2007
BAL,DEU,A,A,R-GILL,COD,NONE,0.1495,720.098,O10T12M,2007
BAL,DEU,A,A,R-GILL,SAL,NONE,,0.097,O10T12M,2007
BAL,DEU,A,A,R-GILL,DAB,NONE,,29.227,O10T12M,2007
BAL,DEU,A,A,R-GILL,SOL,NONE,,0.074,O10T12M,2007
BAL,DEU,A,A,R-GILL,HKE,NONE,,0.001,O10T12M,2007
BAL,DEU,A,A,R-GILL,FPE,NONE,,11.683,O10T12M,2007
BAL,DEU,A,A,R-GILL,PLE,NONE,,5.388,O10T12M,2007
BAL,DEU,A,A,R-GILL,FLX,NONE,,3.725,O10T12M,2007
BAL,DEU,A,A,R-GILL,LUM,NONE,,0.533,O10T12M,2007
BAL,DEU,A,A,R-GILL,FPI,NONE,,20.127,O10T12M,2007
BAL,DEU,A,A,R-GILL,OTH,NONE,,0.139,O10T12M,2007
BAL,DEU,A,A,R-GILL,FPP,NONE,,11.783,O10T12M,2007
BAL,DEU,A,A,R-GILL,POL,NONE,,0.002,O10T12M,2007
BAL,DEU,A,A,R-GILL,POK,NONE,,0.003,O10T12M,2007
